processor_type_enc,log_ram,ram,processor_speed,total_storage,ppi,ssd_storage,Weight,total_pixels,ram_to_ssd_ratio,TypeName_Notebook,display_type_ord,Price
20,-2.2889927439558324,-1.2611997784800644,-1.4116772867778529,-1.1130668938929964,-0.813936018345289,-1.0714514890391216,-0.8134691350641039,-0.8118684579155703,0.0,1,1,13053.290976
66,1.5396034455647016,1.4760661912268547,1.0011863527668192,3.537913707607961,-0.45885668539856783,0.5159904757249154,0.5562031229217304,-0.07590310418276833,0.0625,0,2,130482.72
46,0.1358546346905845,-0.0880857914628133,0.3979704428806515,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,0.3647435599774735,-0.07590310418276833,0.0312,1,2,44222.4
53,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,-0.7144114137643429,0.2351620108154786,0.5159904757249154,-0.4600053265516306,-0.07590310418276833,0.0312,0,2,47898.72
11,-1.161502921102972,-0.8701617828076473,1.4033302926909317,-0.7144114137643429,-1.0767869531240308,0.5159904757249154,0.07019038621707945,-0.8118684579155703,0.0156,1,1,24029.28
62,0.1358546346905845,-0.0880857914628133,0.800114382804764,-0.7144114137643429,0.4242302270598365,0.5159904757249154,-1.00492869800836,-0.07590310418276833,0.0312,0,2,103896.0
55,0.1358546346905845,-0.0880857914628133,0.3979704428806515,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,0.21746697309727678,-0.07590310418276833,0.0312,1,2,74538.72
86,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,3.006373067436423,-0.813936018345289,-1.0714514890391216,-0.1654521527912363,-0.8118684579155703,0.0,1,1,20725.92
66,0.1358546346905845,-0.0880857914628133,1.0011863527668192,0.8802105067502711,-0.13836300176483904,-1.0714514890391216,0.21746697309727678,-0.07590310418276833,0.0,0,2,50562.72
24,-0.4188443605043235,-0.4791237871352303,-2.4170371365881334,-1.1130668938929964,2.7691372504807172,-1.0714514890391216,-0.9607457219443013,2.019446531107473,0.0,1,3,23922.72
46,0.1358546346905845,-0.0880857914628133,0.3979704428806515,0.8802105067502711,-0.9476671956888596,-1.0714514890391216,1.1011264943784596,-0.5310540913113753,0.0,1,1,28717.92
66,0.1358546346905845,-0.0880857914628133,1.0011863527668192,0.8802105067502711,-0.13836300176483904,-1.0714514890391216,0.26164994916133566,-0.07590310418276833,0.0,0,2,94731.84
36,0.1358546346905845,-0.0880857914628133,-0.6073894069296288,0.8802105067502711,-0.9476671956888596,-1.0714514890391216,0.8802116140581638,-0.5310540913113753,0.0,1,1,28992.312
58,2.390834280396306,3.040218173916523,0.5990424128427077,1.4117511469218091,-0.45885668539856783,0.5159904757249154,3.354458273645477,-0.07590310418276833,0.0938,0,2,67612.32
62,0.1358546346905845,-0.0880857914628133,0.800114382804764,0.8802105067502711,-1.0767869531240308,-1.0714514890391216,0.45310951210559186,-0.8118684579155703,0.0,1,1,39906.72
41,-1.161502921102972,-0.8701617828076473,-0.004173497043461033,-0.20778674110084575,-0.13836300176483904,-1.0714514890391216,0.026007410153019925,-0.07590310418276833,0.0,1,2,48484.8
